,price,address,postcode,number_bedrooms
351,300000,"Waterhouse Apartments, Saffron Central Square, Croydon, CR0",CR0,1.0
354,375000,"Warren Road, East Croydon, CR0",CR0,2.0
355,475000,"Jasper Road, Upper Norwood, London, SE19",SE19,2.0
358,315000,"Orchard Road, Sanderstead, South Croydon, Surrey, CR2 9LW",CR2,2.0
360,300000,"Bravo House, 241 Whitehorse Lane, London, SE25",SE25,2.0
363,300000,"Peebles Court, 21 Whitestone Way, Croydon, CR0",CR0,2.0
369,575000,"Rectory Park, South Croydon, CR2",CR2,3.0
370,250000,"Cargreen Road, South Norwood, London, SE25",SE25,0.0
371,450000,"Layard Road, Thornton Heath, CR7",CR7,3.0
372,320000,"Ashburton Road, Croydon, CR0",CR0,2.0
375,435000,"43 Cherry Orchard Road, East Croydon, CR0",CR0,2.0
378,475000,"Dovercourt Avenue, Thornton Heath, Croydon, CR7 7LG",CR7,3.0
379,490000,"Famet Avenue, Purley, CR8 2DN",CR8,3.0
385,560000,"Brighton Road,
Purley,
CR8",CR8,2.0
388,500000,"Brighton Road,
Purley,
CR8",CR8,2.0
390,235200,"The Residences Croydon, 4 Edridge Road, Croydon, Surrey, CR0",CR0,1.0
392,545000,"Brighton Road,
Purley,
CR8",CR8,2.0
394,320000,"Brighton Road,
Purley,
CR8",CR8,1.0
396,280000,"Heathfield Road, South Croydon, Croydon, CR0",CR0,2.0
397,500000,"Tanfield Road, Croydon, CR0",CR0,3.0
408,450000,"Davidson Road, Croydon, CR0",CR0,3.0
410,400000,"Highlands Court, Highland Road, London, SE19",SE19,2.0
412,285000,"Lambeth Road, Croydon, CR0",CR0,2.0
413,540000,"Ferris Avenue, Shirley, Croydon, Surrey, CR0",CR0,3.0
415,425000,"Thicket Road, SE20",SE20,2.0
420,325000,"Highfield Hill, Crystal Palace, SE19",SE19,2.0
424,490000,"Sherwood Oaks, 13 Frensham Road, Kenley, Surrey, CR8",CR8,3.0
425,375000,"Chertsey Crescent, New Addington, Croydon, CR0 0DA",CR0,3.0
426,325000,"The Cascades, 18 Valley Road, Kenley, CR8",CR8,1.0
432,325000,"Beaconsfield Road, Croydon, CR0",CR0,3.0
433,340000,"Warren Road, Croydon, CR0",CR0,2.0
434,350000,"St Crispin's House, 2 Barclays Road, Croydon, Surrey, CR0",CR0,2.0
435,410000,"Hillside Avenue, Purley, CR8",CR8,3.0
436,450000,"Woodside Green, London, SE25",SE25,3.0
437,1350000,"Fox Hill Gardens, London, SE19",SE19,4.0
445,270000,"Clifford Road, London, SE25",SE25,2.0
446,450000,"St. Johns Road, Croydon, CR0",CR0,3.0
448,310000,"Elmhurst Court, St. Peters Road, Croydon, CR0",CR0,3.0
450,470000,"Hermitage Road,
London,
SE19 3QN",SE19,2.0
454,375000,"Elmers Road, Woodside, SE25",SE25,2.0
456,450000,Palace Road London SE19,SE19,2.0
459,550000,"Shirley Road, Croydon, CR0",CR0,3.0
460,265000,"Venture Lofts, 15 High Street, Purley, CR8",CR8,1.0
461,320000,"Hollywoods, Courtwood Lane, Croydon, Surrey, CR0",CR0,2.0
463,315000,"Anerley Road , Anerley, SE20",SE20,2.0
466,325000,"Apsley Road, South Norwood, SE25",SE25,2.0
469,415000,"Honeysuckle Gardens, Shirley, Croydon, Surrey, CR0",CR0,3.0
471,195000,"Friars Wood, Pixton Way, Croydon, CR0 9JN",CR0,1.0
474,475000,"Victoria Crescent, Crystal Palace, SE19",SE19,2.0
476,350000,"Kempton Walk, Croydon, CR0",CR0,3.0
477,425000,"Holmesdale Road, London, SE25",SE25,3.0
480,550000,"Princes Close, South Croydon, Surrey, CR2",CR2,2.0
482,285000,"Brighton Road, Purley, CR8",CR8,2.0
483,465000,"Anerley Road, London, SE20",SE20,2.0
485,360000,"Wyche Grove, CR2 6EX - Guide Price £360,000 to £375,000",CR2,2.0
489,270000,"Westbury Road, Croydon, CR0",CR0,1.0
490,290000,"Penge Road, Anerley, London, SE20",SE20,1.0
491,135000,"Ludford Close, Croydon, CR0",CR0,0.0
492,300000,"Augustus Court, Church Road, SE19",SE19,1.0
497,210000,"Edgecoombe, South Croydon, CR2 8AA",CR2,1.0
498,465000,"Selsdon Park Road, Selsdon, South Croydon, Surrey, CR2",CR2,3.0
499,210000,"Sydenham Road, Croydon, CR0",CR0,1.0
500,600000,"Meadvale Road, Croydon, CR0",CR0,6.0
502,325000,"Manor Road, London, SE25",SE25,2.0
503,900000,"Honister Heights, Purley, CR8",CR8,5.0
504,440000,"Pitt Road, Croydon, CR0",CR0,3.0
505,475000,"Maplethorpe Road, Thornton Heath, CR7",CR7,4.0
