,price,address,postcode,number_bedrooms
648,675000.0,"Walworth Road, London, SE1",SE1,2.0
650,380000.0,"Peckham Grove, London, SE15",SE15,2.0
652,500000.0,"Baltic Quay, 1 Sweden Gate, London, SE16",SE16,2.0
653,325000.0,Rye Hill Park SE15,SE15,1.0
654,580000.0,"Hurlock Heights , Elephant Park, Elephant & Castle SE17",SE17,0.0
655,480000.0,"251 Southwark Bridge Road, SE1",SE1,0.0
656,500000.0,Dewar Street Peckham SE15,SE15,2.0
657,900000.0,"Denmark Road, Camberwell, SE5",SE5,3.0
659,700000.0,"Newington Causeway, London Bridge, London, SE1",SE1,3.0
660,465000.0,"Burwash House, SE1",SE1,2.0
661,599000.0,"Emperor Apartments, SE5",SE5,2.0
662,2750000.0,"Stables Lodge, Beltwood Park Residences, London SE26 6TH",SE26,4.0
663,850000.0,"Townley Road, Dulwich, London, SE22",SE22,3.0
665,1055000.0,"58 Grange Road,
Bermondsey,
London,
SE1",SE1,3.0
667,575000.0,"2 Dunnage Crescent, London, SE16",SE16,2.0
668,325000.0,Borland Road Peckham SE15,SE15,1.0
671,925000.0,"Portland Court, 50 Trinity Street, London, SE1",SE1,3.0
672,400000.0,Peckham Road London SE5,SE5,3.0
673,365000.0,Lomond Grove London SE5,SE5,1.0
674,630000.0,"Constable Walk, Dulwich, London, SE21",SE21,3.0
675,700000.0,"Donne Court, Burbage Road, Herne Hill, SE24 9HH",SE24,2.0
676,800000.0,"Arc House, 82 Tanner Street, London, SE1",SE1,2.0
678,630000.0,College Road Dulwich SE21,SE21,3.0
679,975000.0,Dunstans Road East Dulwich SE22,SE22,4.0
683,900000.0,"Cheltenham Road, London, SE15",SE15,3.0
686,325000.0,"North Cross Road, East Dulwich, London, SE22",SE22,1.0
687,950000.0,"Dunstans Road, London, SE22",SE22,4.0
688,375000.0,"Brenchley Gardens, Forest Hill, London, SE23",SE23,2.0
689,550000.0,"Silvester Road, London, SE22",SE22,2.0
690,500000.0,"Stanton House, 620 Rotherhithe Street, Rotherhithe, SE16",SE16,2.0
691,1100000.0,"Tower Bridge Road, London, SE1",SE1,3.0
692,300000.0,"Kingswood Estate, Sydenham Hill, SE21",SE21,2.0
694,335000.0,"Underhill Road, London SE22",SE22,1.0
695,340000.0,"Underhill Road, London SE22",SE22,1.0
696,379250.0,"Staffordshire Street, London SE15",SE15,2.0
698,699995.0,Pelham Close Grove Park SE5,SE5,3.0
700,550000.0,"Crystal Palace Road, London SE22",SE22,2.0
702,467500.0,"John Maurice Close, London, SE17",SE17,2.0
705,499000.0,"Grange Road, SE1 ",SE1,1.0
707,550000.0,"Hamilton Square, Kipling Street, London, SE1",SE1,2.0
708,705000.0,"Abbotswood Road, East Dulwich, SE22",SE22,2.0
709,795000.0,"Newhams Row, SE1 ",SE1,2.0
710,375000.0,Becket House SE1,SE1,1.0
711,575000.0,Newington Causeway SE1,SE1,2.0
712,550000.0,"Hichisson Road, Nunhead, SE15",SE15,2.0
713,375000.0,"Kendrick Court, 27 Woods Road, Peckham, SE15",SE15,2.0
714,425000.0,"St. Aidans Road, London, SE22",SE22,1.0
716,375000.0,Bushwood Drive London SE1,SE1,2.0
717,1025000.0,"Waterloo Road, Waterloo, London, SE1",SE1,2.0
718,925000.0,"Maltings Place, London Bridge, SE1",SE1,3.0
723,345000.0,"St. Georges Way, Peckham, London, SE15",SE15,1.0
724,309950.0,"Peckham Rye, London, SE15",SE15,2.0
725,740000.0,"Steers Way, Rotherhithe SE16",SE16,3.0
726,625000.0,"Melford Road, Dulwich, SE22",SE22,2.0
727,225000.0,"Greenland Dock, Surrey Quays SE16",SE16,2.0
728,675000.0,"Glengarry Road, East Dulwich, London, SE22",SE22,3.0
729,575000.0,"Rotherhithe Street, Canada Water, SE16",SE16,3.0
730,325000.0,Hopewell Street Camberwell SE5,SE5,1.0
731,725000.0,"Bolanachi Building, Spa Road, London, SE16",SE16,2.0
732,825000.0,"Lugard Road, Nunhead, London, SE15",SE15,3.0
733,425000.0,"Honor Oak Rise, Honor Oak, SE23",SE23,2.0
734,1600000.0,"Bankside Lofts, Hopton Street, SE1",SE1,2.0
737,495000.0,"Odessa Wharf, 7 Odessa Street, London, SE16",SE16,2.0
738,500000.0,"Crystal Palace Road, East Dulwich, London, SE22",SE22,2.0
739,1000000.0,"Dunstans Road, East Dulwich, London, SE22",SE22,4.0
740,425000.0,"Nutfield Road, East Dulwich, London, SE22",SE22,1.0
741,1250000.0,"Barry Road, East Dulwich, London, SE22",SE22,5.0
742,460000.0,"The Strata, Walworth Road, Elephant and Castle, London, SE1",SE1,1.0
743,749950.0,"Glasshill Street, Southwark, London, SE1",SE1,2.0
744,400000.0,"Sun Passage, Bermondsey, SE16 4AF",SE16,1.0
747,495000.0,Great Suffolk St SE1,SE1,1.0
748,700000.0,Monnow Road London SE1,SE1,3.0
749,280000.0,"Friary Estate, Peckham, SE15",SE15,1.0
750,585000.0,"St. Gabriel Walk, London, SE1",SE1,1.0
751,565000.0,Maltby Street SE1,SE1,1.0
752,525000.0,"Alliance Court, Sumner Road, Peckham, London, SE15",SE15,2.0
753,950000.0,Henshaw Street London SE17,SE17,3.0
755,749999.0,"St. Georges Cottages, Glasshill Street, London, SE1",SE1,2.0
756,400000.0,"Colyton Road, East Dulwich, London, SE22",SE22,1.0
757,899995.0,The Grange London SE1,SE1,2.0
758,375000.0,"Peckham Rye, Peckham Rye, London SE22",SE22,1.0
760,999000.0,"Colour House, Bell Yard Mews, London Bridge, SE1",SE1,2.0
761,495000.0,"Highwood Close, East Dulwich, London, SE22",SE22,2.0
762,1950000.0,"Townley Road , London, SE22",SE22,4.0
766,335000.0,"Camberwell Road,
London,
SE5 0EE",SE5,0.0
767,437500.0,"Camberwell Road,
London,
SE5 0EE",SE5,1.0
768,655000.0,"Camberwell Road,
London,
SE5 0EE",SE5,2.0
769,580000.0,"Camberwell Road,
London,
SE5 0EE",SE5,2.0
770,550000.0,"Camberwell Road,
London,
SE5 0EE",SE5,2.0
771,685000.0,"Camberwell Road,
London,
SE5 0EE",SE5,3.0
774,475000.0,"Elmington Road, London, SE5",SE5,2.0
775,625000.0,"East Street, London SE17",SE17,3.0
776,400000.0,King & Queen Wharf SE16,SE16,1.0
777,649950.0,Leroy Street London SE1,SE1,2.0
778,950000.0,"Butlers and Colonial Wharf, Shad Thames, SE1",SE1,2.0
779,1000000.0,"Ryedale, London, SE22",SE22,4.0
780,500000.0,"Grove Lane, Camberwell, London, SE5",SE5,1.0
781,1995000.0,"Highshore Road, Peckham Rye, SE15",SE15,4.0
782,1250000.0,"Machell Road, Nunhead, SE15",SE15,4.0
783,650000.0,"Overhill Road, East Dulwich, London, SE22",SE22,2.0
784,825000.0,"Three Oak Lane, London, SE1",SE1,2.0
785,400000.0,"Ledbury House, East Dulwich Estate, London, SE22",SE22,2.0
786,975000.0,"The Cedar Penthouse, Woodland Crescent, SE16",SE16,2.0
787,760000.0,"Bermondsey Street, London, SE1",SE1,2.0
788,350000.0,Glengall Road Peckham SE15,SE15,1.0
789,420000.0,"Peckham Rye, Peckham Rye, London, SE15",SE15,1.0
791,525000.0,"Brook Drive, Kennington SE11",SE11,2.0
792,375000.0,"Burbage Close, London, SE1",SE1,2.0
796,925000.0,"Hulme Place, Borough, SE1",SE1,3.0
797,350000.0,Melford Road East Dulwich SE22,SE22,2.0
798,875000.0,"Buckstone Apartments, Blackfriars Circus, London, SE1",SE1,2.0
799,525000.0,"St Agnes Place, SE11",SE11,3.0
800,800000.0,"Grange Road, London, SE1",SE1,3.0
801,495000.0,"238 St. James's Road, Bermondsey, SE1",SE1,2.0
803,585000.0,"St. Gabriel Walk, London, SE1",SE1,1.0
804,900000.0,"Grove Lane, London SE5",SE5,3.0
