,price,address,postcode,number_bedrooms
530,1175000.0,"Duncan Road, Richmond, TW9",TW9,4.0
532,995000.0,"Fitzwilliam House, Little Green, Richmond, TW9",TW9,3.0
533,375000.0,"Norman Court, Upper Sunbury Road, Hampton, TW12",TW12,2.0
534,649950.0,"Valery Place, Hampton, TW12",TW12,3.0
535,650000.0,"Waldegrave Road, Twickenham, TW1",TW1,2.0
538,1950000.0,"Glenmore House, Richmond Hill, Richmond, TW10",TW10,4.0
540,1650000.0,"Kingston Road, Teddington, TW11",TW11,3.0
541,439500.0,"Blake Mews, Kew, Richmond, Surrey, TW9",TW9,1.0
543,425000.0,"Brunel Court, Westfields Avenue, London, SW13",SW13,2.0
545,455000.0,"Cardigan Road, Richmond Hill, TW10",TW10,1.0
547,1695000.0,"Station Parade, Kew, Surrey, TW9",TW9,4.0
550,950000.0,"Grena Road, Richmond, Surrey, TW9",TW9,3.0
551,400000.0,"Ivybridge Close, Twickenham, TW1",TW1,1.0
553,649950.0,"Mays Road, Teddington, TW11",TW11,3.0
554,595000.0,"Rosecroft Gardens, Twickenham, TW2",TW2,4.0
557,659950.0,"Crown Road, Twickenham, TW1",TW1,2.0
559,725000.0,"Cedar Terrace, Richmond, Surrey, TW9",TW9,2.0
560,639950.0,"Verdant House, Levett Square, Kew, TW9",TW9,2.0
562,575000.0,"Lyndhurst Avenue, Twickenham, TW2",TW2,3.0
563,350000.0,"Castlegate, Richmond, TW9",TW9,1.0
569,1095000.0,"Hanover Close, Kew, Surrey, TW9",TW9,4.0
570,899000.0,"Crane Mews, Twickenham, TW2",TW2,2.0
577,799950.0,"Sheen Gate Gardens, London, SW14",SW14,2.0
579,1599999.0,"Waldegrave Road, Twickenham, TW1",TW1,4.0
580,525000.0,"Sheen Court, Richmond, TW10",TW10,2.0
581,1495000.0,"Montague Road, Richmond, TW10",TW10,2.0
583,765000.0,"Graemesdyke Avenue, East Sheen, SW14",SW14,3.0
585,395000.0,"Richmond,London,SW14",SW14,2.0
586,525000.0,"21 Rosslyn Road, Twickenham, TW1",TW1,1.0
588,1250000.0,"Shalstone Road, Mortlake, SW14",SW14,5.0
589,1250000.0,"Shalstone Road, East Sheen, SW14",SW14,5.0
590,1495000.0,"Salisbury Road, Richmond, TW9",TW9,5.0
591,785000.0,"Lambert Avenue,Richmond,TW9",TW9,3.0
