,price,address,postcode,number_bedrooms
253,775000.0,"Cedar Grange, 50 Ducks Hill Road, Northwood, HA6",HA6,3.0
254,300000.0,"23 Clayton Road, Hayes, UB3",UB3,2.0
257,635000.0,"Shenley Avenue, Ruislip, Middlesex, HA4",HA4,3.0
259,349950.0,"Church Road, Uxbridge, Middlesex, UB8",UB8,2.0
261,485000.0,"Drayton Gardens, West Drayton, Middlesex, UB7 7LQ",UB7,3.0
263,129950.0,"Waterside, Uxbridge, Middlesex, UB8",UB8,0.0
264,355000.0,"Hillingdon Road,
Hillingdon,
Uxbridge,
UB10",UB10,2.0
270,315000.0,"St. Peters Road, Uxbridge, UB8",UB8,2.0
271,499950.0,"The Furrows, UB9",UB9,3.0
272,160000.0,"Tasker Close, Hayes, Middlesex, UB3",UB3,0.0
275,375000.0,"Cowley Mill Road, Uxbridge, Middlesex, UB8 2DB",UB8,2.0
276,305000.0,"Morton Close, Hillingdon, UB8",UB8,2.0
277,475000.0,"Windmill Hill, Ruislip, HA4",HA4,2.0
283,625000.0,"Peel Way, Hillingdon, UB8",UB8,3.0
285,710000.0,"Eastcote Road, Ruislip, Middlesex, HA4",HA4,4.0
287,365000.0,"Walsham Court, Perkins Gardens, Ickenham, UB10",UB10,1.0
288,315000.0,"Hampstead House, West Drayton, UB7",UB7,2.0
289,439950.0,"Cowley Mill Road, Uxbridge, Middlesex, UB8",UB8,3.0
291,550000.0,"Andover Close, Uxbridge, Middlesex, UB8",UB8,4.0
292,525000.0,"Cousins Close, Yiewsley, UB7",UB7,3.0
293,485000.0,"Hastoe Close, Hayes, Middlesex, UB4",UB4,3.0
294,545000.0,"Windsor Avenue, Hillingdon, Middlesex, UB10",UB10,3.0
295,775000.0,"Chandos Road, Pinner, Middlesex, HA5",HA5,3.0
296,465000.0,"Brickett Close, Ruislip, Middlesex, HA4",HA4,3.0
298,400000.0,"The Fairway, Ruislip, HA4",HA4,2.0
301,285000.0,"Long Lane, Hillingdon, UB10",UB10,1.0
308,725000.0,"Strone Way, Hayes, Middlesex, UB4",UB4,4.0
309,835000.0,"Linden Avenue, Ruislip, Middlesex HA4",HA4,4.0
311,1300000.0,"Waterways Cottage, Harefield, Uxbridge, UB9",UB9,3.0
312,695000.0,"Pynchester Close, Ickenham, UB10",UB10,3.0
314,279950.0,"St Peters Road, Uxbridge, Middlesex, UB8",UB8,2.0
315,595000.0,"Otterfield Road, Yiewsley, West Drayton, Middlesex, UB7",UB7,3.0
316,375000.0,"Belmont Road, Uxbridge, Middlesex, UB8",UB8,2.0
318,295000.0,"Heath Court, Park Road, Uxbridge, Uxbridge, UB8 1NU",UB8,2.0
320,240000.0,"Victoria Road, Ruislip, HA4",HA4,1.0
321,385000.0,"Columbus Gardens, Northwood, Middlesex, HA6",HA6,2.0
323,450000.0,"Manningtree Road, Ruislip, Middlesex, HA4",HA4,2.0
325,462950.0,"The Dice,
St. Andrews Park, Uxbridge, 
UB10",UB10,2.0
326,285000.0,"Riverbank Point, 114 High Street, Uxbridge, Middlesex, UB8",UB8,1.0
327,425000.0,"Goulds Green, Hillingdon, UB8",UB8,3.0
329,640000.0,"Binstead Close, Hayes, Middlesex, UB4",UB4,3.0
330,355000.0,"Harlington Road, Uxbridge, Middlesex, UB8",UB8,2.0
331,950000.0,"Eastcote Road, Ruislip, HA4",HA4,4.0
332,285000.0,"Warsaw Close, Ruislip, Middlesex, HA4",HA4,1.0
334,530000.0,"Maybank Gardens, Pinner, Middlesex, HA5",HA5,3.0
335,850000.0,"The Fairway, Ruislip, HA4",HA4,4.0
336,479950.0,"Berkeley Road, Uxbridge, Middlesex, UB10",UB10,3.0
337,325000.0,"Northdown Close, Ruislip, Middlesex, HA4",HA4,2.0
340,340000.0,"Kingsend, Ruislip, HA4",HA4,1.0
341,350000.0,"Norfolk Road, Uxbridge, Middlesex, UB8",UB8,2.0
342,675000.0,"Joel Street, Northwood, Middlesex, HA6",HA6,3.0
343,550000.0,"Willow Gardens, Ruislip, HA4",HA4,3.0
344,449950.0,"Southfield Close, Uxbridge, Middlesex, UB8",UB8,3.0
345,860000.0,"Belmont Close, North Uxbridge, Middlesex, UB8",UB8,3.0
346,729950.0,"Montague Road, North Uxbridge, Middlesex, UB8",UB8,3.0
347,675000.0,"Lichfield Road, Northwood, Middlesex, HA6",HA6,3.0
348,650000.0,"St. Margarets Avenue, Hillingdon, Middlesex, UB8",UB8,4.0
349,830000.0,"Vyners Way, Ickenham, UB10",UB10,3.0
351,535000.0,"Oakview House, Swakeleys Road, Ickenham, UB10",UB10,2.0
352,215000.0,"Burns Close, Hayes, Middlesex, UB4",UB4,1.0
353,500000.0,"Derwent Drive, Hayes, UB4",UB4,4.0
355,314995.0,"Lovell House, 271 High Street, Uxbridge, Middlesex, UB8",UB8,1.0
358,800000.0,"Eleanor Grove, Ickenham, UB10",UB10,4.0
362,360000.0,"Anderson Close, Harefield, Uxbridge, Middlesex, UB9",UB9,2.0
365,3500000.0,"Kewferry Drive, Northwood, Middlesex, HA6",HA6,8.0
366,550000.0,"Church Road, Hayes, UB3",UB3,4.0
367,550000.0,"Cowley Mill Road, Uxbridge, UB8",UB8,4.0
371,531000.0,"Nestles Avenue,
Hayes,
UB3 4QF",UB3,3.0
372,325000.0,"Crosby Gardens, Uxbridge, UB8",UB8,2.0
373,425000.0,"Greystoke Drive, Ruislip, HA4",HA4,2.0
376,380000.0,"Cranmer Road, Hayes, UB3",UB3,3.0
377,279950.0,"Errol Gardens, Hayes, Middlesex, UB4",UB4,2.0
382,275000.0,"Findhorn Avenue, Hayes, UB4",UB4,2.0
383,499950.0,"Chester Road, Northwood, Middlesex, HA6",HA6,3.0
387,480000.0,"Blyth Road,
Hayes,
UB3",UB3,2.0
388,425000.0,"Blyth Road,
Hayes,
UB3",UB3,2.0
389,550000.0,"Queens Silver Court, 32 Rickmansworth Road, Northwood, HA6",HA6,2.0
390,495000.0,"Attlee Road, Hayes, Middlesex, UB4 9JB",UB4,4.0
391,375000.0,"Glenhurst Avenue, Ruislip, Middlesex, HA4",HA4,2.0
