,price,address,postcode,number_bedrooms
439,2950000.0,"Bowerdean Street, Fulham, London, SW6",SW6,5.0
440,820000.0,"Lincoln Apartment, White City Living, White City, London, W12",W12,1.0
441,510000.0,"Barons Court Road, West Kensington, London, W14",W14,1.0
442,1090000.0,"Belvedere Row, White City Living, White City, London W12",W12,2.0
444,995000.0,"Laurence Mews, Shepherd's Bush, W12",W12,2.0
445,500000.0,"Stamford Court, Stamford Brook, Hammersmith, London, W6",W6,2.0
446,1350000.0,"Thornfield Road, Shepherd's Bush, London, W12",W12,4.0
447,550000.0,"Townmead Road, SW6",SW6,1.0
449,575000.0,"Munster Road, London, London, SW6 6DA",SW6,3.0
450,1075000.0,"Turneville Road, West Kensington, Hammersmith, London, W14",W14,3.0
451,685000.0,"Argyll Mansions, Hammersmith Road, London, W14",W14,2.0
453,1200000.0,"Comeragh Road, W14",W14,3.0
454,2195000.0,"Sunlight Mews, London, SW6",SW6,4.0
456,720000.0,"Willow Vale, Shepherd's Bush W12",W12,2.0
457,475000.0,"Rowallan Road, Fulham, London, SW6",SW6,1.0
458,650000.0,"Uxbridge Road, London, W12",W12,2.0
460,815000.0,"Johnson Mansions, Queens Club Gardens, Barons Court, London, W14",W14,3.0
461,535000.0,"North End Crescent, London, W14",W14,2.0
462,749950.0,"Dawes Road, Fulham, London, SW6",SW6,2.0
463,3250000.0,"Chelsea Crescent, Chelsea Harbour, London, SW10",SW10,3.0
464,550000.0,"Fulham Road, Parsons Green, London, SW6",SW6,1.0
471,1250000.0,"Bute Gardens, Brook Green, London, W6",W6,3.0
472,799950.0,Jeddo Road W12,W12,4.0
473,825000.0,"Lakeside Road, London, W14",W14,3.0
474,3000000.0,"Chelsea Island, 1 Harbour Avenue, London, SW10",SW10,3.0
475,675000.0,"Winslow Road, Riverside, London, W6",W6,2.0
476,525000.0,"Barons Court Road, London, W14",W14,1.0
478,699950.0,"Reporton Road, Munster Village, Fulham, London, SW6",SW6,2.0
480,135000.0,"Chelsea Harbour, Imperial Wharf SW10",SW10,2.0
484,520000.0,"Vereker Road, London, W14",W14,1.0
486,875000.0,"Thames Quay, Chelsea Harbour, Chelsea, London, SW10",SW10,1.0
487,1700000.0,"Hadyn Park Road, Shepherd's Bush, London, W12",W12,6.0
488,800000.0,"Fulham Park Gardens, Parsons Green, London, SW6",SW6,1.0
489,1850000.0,"Cristowe Road, Fulham, London, SW6",SW6,4.0
490,650000.0,"Chesilton Road, Fulham, London, SW6",SW6,1.0
491,435000.0,"Ellerslie Road, London, W12",W12,1.0
492,1900000.0,"Linver Road, Parsons Green, London, SW6",SW6,4.0
493,725000.0,"Wandsworth Bridge Road, Fulham, London, SW6 ",SW6,2.0
495,550000.0,"Pellant Road, Fulham, London, SW6",SW6,2.0
496,1150000.0,"Faulkner House, Fulham Reach, London, W6",W6,2.0
497,615000.0,Starfield Road W12,W12,2.0
499,400000.0,"Ellerslie Road, Shepherds Bush, W12",W12,1.0
500,390000.0,"Coningham Road, Shepherd's Bush, W12",W12,1.0
502,385000.0,"Coningham Road, Shepherds Bush, London, W12 8BP",W12,1.0
503,750000.0,"Ongar Road, London, SW6",SW6,2.0
504,1100000.0,"Orbain Road, London, SW6",SW6,3.0
506,2300000.0,"Heathcote Gate, Fulham, SW6",SW6,4.0
516,650000.0,"Jersey Court, Dairy Close, London, SW6",SW6,2.0
518,950000.0,"Ravenscourt Gardens, Stamford Brook, London, W6",W6,3.0
519,1450000.0,"Allestree Road, Fulham, London, SW6 ",SW6,4.0
520,2695000.0,"Irene Road, Fulham, SW6",SW6,5.0
521,1600000.0,"Ingersoll Road, London, W12",W12,5.0
524,460000.0,"Peterborough Road, Fulham, SW6",SW6,2.0
525,1450000.0,"Hannell Road, London, SW6",SW6,4.0
526,1400000.0,"32 Horder Road, London, SW6",SW6,4.0
528,849000.0,"Hofland Road, Kensington Olympia, W14",W14,3.0
530,1875000.0,"Oxberry Avenue, SW6",SW6,5.0
531,9800000.0,"Chelsea Creek Tower, 12 Park Street, London, SW6",SW6,5.0
532,450000.0,"Octavia House, 213 Townmead Road, Imperial Wharf, London, SW6",SW6,1.0
534,599950.0,PRICE REDUCTION !  TWO BED MAISONETTE BY RIVER IN SW6! ,SW6,2.0
535,1795000.0,"Findon Road, London, W12",W12,4.0
536,475000.0,"Homestead Road, Fulham, London, SW6",SW6,1.0
541,335000.0,"Uxbridge Road, London, W12",W12,1.0
542,565000.0,"Palliser Road, London, W14",W14,2.0
545,825000.0,"Blythe Road, Brook Green, London, W14",W14,3.0
546,1350000.0,"Columbia Gardens, London, SW6",SW6,3.0
547,450000.0,"Dawes Road, Fulham, SW6",SW6,1.0
548,900000.0,"Haarlem Road, London, W14",W14,2.0
550,2400000.0,"Compton House, Waterfront Drive, London, SW10",SW10,3.0
551,695000.0,"Lillie Road, Fulham, London, SW6",SW6,2.0
552,56000.0,"Chelsea Harbour, Imperial Wharf SW10",SW10,2.0
553,950000.0,"Varna Road, London, SW6",SW6,3.0
555,1040000.0,"Tunis Road, Shepherds Bush, London, W12 7EZ",W12,3.0
556,1750000.0,"Davisville Road, London, W12",W12,5.0
557,150000.0,"Chelsea Harbour, Chelsea, SW3",SW3,2.0
558,1050000.0,"Kensington Hall Gardens, West Kensington, Hammersmith, London, W14",W14,3.0
559,1100000.0,"Harbour Reach, Imperial Wharf, London, SW6",SW6,2.0
560,950000.0,"Glenrosa Street, Fulham, London, SW6 ",SW6,2.0
566,800000.0,"Kilkie Street, Fulham, London, SW6 ",SW6,2.0
567,1550000.0,"Bronsart Road, London, SW6",SW6,4.0
568,835000.0,"Wandsworth Bridge Road, London, SW6",SW6,3.0
569,645000.0,"New Kings Road, London, SW6",SW6,1.0
570,925000.0,"Elsham Road, London, W14",W14,2.0
571,625000.0,"Fulham Road, SW6",SW6,2.0
572,525000.0,"Fulham Road, Fulham, SW6",SW6,2.0
573,800000.0,"Wardo Avenue, Munster Village, Fulham, London, SW6",SW6,2.0
575,1650000.0,"Crabtree Lane, London, SW6",SW6,4.0
576,850000.0,"Jaeger House, Fulham, London, SW6",SW6,1.0
577,2275000.0,"Bolander Grove, Lillie Square, London, SW6",SW6,3.0
578,700000.0,"Batoum Gardens, London, W6",W6,2.0
579,450000.0,"Brackenbury Road, Hammersmith, W6",W6,1.0
580,2250000.0,"Harbour Avenue,
London,
SW10",SW10,3.0
581,1495000.0,"Harbour Avenue,
London,
SW10",SW10,2.0
586,550000.0,"St Dunstans Road, Barons Court, Hammersmith, London, W6",W6,2.0
588,495000.0,"Aynhoe Road, Brook Green, W14",W14,1.0
589,1600000.0,"Coleridge Gardens, 552 Kings Road, Kings Chelsea, London, SW10",SW10,2.0
595,800000.0,"Munster Road, Fulham, SW6",SW6,3.0
596,725000.0,"Munster Road, Fulham, SW6",SW6,2.0
597,475000.0,"Munster Road, Fulham, SW6",SW6,1.0
598,500000.0,"Munster Road, Fulham, SW6",SW6,1.0
599,600000.0,"Ibberton House, Kensington, London, W14",W14,1.0
600,750000.0,"Anselm Road, London, SW6",SW6,3.0
601,625000.0,"Munster Road, Fulham, London, SW6",SW6,2.0
602,699995.0,"Regency House, The Boulevard, Imperial Wharf, London, SW6",SW6,2.0
603,1135000.0,"Belvedere Building, White City Living, London, W12",W12,2.0
604,900000.0,"Munster Road, Munster Village, London, SW6",SW6,3.0
605,685000.0,"Elbe Street, Fulham, London, SW6 ",SW6,2.0
607,845000.0,Aylmer Road W12,W12,3.0
608,1700000.0,"Caithness Road, London, W14",W14,3.0
609,1100000.0,"Kinnoul Road, London, W6",W6,3.0
610,900000.0,"Crowther Close, London, SW6",SW6,2.0
611,1370000.0,"Cambridge Grove, Hammersmith, London, W6",W6,4.0
612,3400000.0,"Television Centre, 101 Wood Lane, London, W12",W12,3.0
615,2600000.0,"Britannia Road, London, SW6",SW6,5.0
616,1450000.0,"Palace Mansions, Earsby Street, W14",W14,4.0
617,625000.0,"Coningham Road, Shepherds Bush, London, W12 8BU",W12,2.0
618,550000.0,"Doulton House, Parsons Green, Fulham, London, SW6",SW6,1.0
619,500000.0,"Gledstanes Road, London, W14",W14,2.0
620,535000.0,"Glazbury Road, London, W14",W14,1.0
621,535000.0,"Glazbury Road, West Kensington, London, W14",W14,1.0
623,1775000.0,"Netherwood Road, Brook Green, London, UK, W14",W14,4.0
624,530000.0,"3 Waldemar Avenue, SW6",SW6,1.0
625,1650000.0,"Brookville Road, London, SW6",SW6,5.0
626,1560000.0,"Cassini Tower, White City Living, London, W12",W12,2.0
627,1440000.0,"Cassini Tower, White City Living, London, W12",W12,2.0
628,1395000.0,"Cassini Tower, White City Living, London, W12",W12,2.0
629,904000.0,"Cassini Tower, White City Living, London, W12",W12,1.0
630,808000.0,"Cassini Tower, White City Living, London, W12",W12,1.0
631,1257000.0,"The Water Gardens, White City Living, London, W12",W12,2.0
632,1685000.0,"Cassini Tower, White City Living, London, W12",W12,2.0
