,price,address,postcode,number_bedrooms
358,360000.0,"Kingsworthy Close, Kingston upon Thames, KT1",KT1,2.0
363,250000.0,"Pembury Avenue, Worcester Park , KT4 ",KT4,1.0
364,765000.0,"Wilton Grove, New Malden, KT3",KT3,4.0
365,885000.0,"Presburg Road, New Malden, KT3",KT3,4.0
368,360000.0,"Villiers Close, Surbiton, KT5",KT5,2.0
369,530000.0,"Windrush, New Malden, KT3",KT3,3.0
370,875000.0,"Kings Avenue, New Malden, KT3",KT3,4.0
371,725000.0,"Portland Avenue, New Malden, KT3",KT3,4.0
372,170000.0,"25 Hook Road, Surbiton, ,, KT6 5AA",KT6,0.0
375,894000.0,"Ashdown Road,
Kingston Upon Thames,
KT1 2FQ",KT1,2.0
377,1225000.0,"Arundel Road, Kingston upon Thames, Surrey, KT1",KT1,4.0
380,195000.0,"Surbiton,Surrey,KT6",KT6,0.0
382,650000.0,"Gainsborough Road, New Malden, KT3",KT3,3.0
383,575000.0,"Rhodrons Avenue, Chessington, Surrey. KT9 1AZ",KT9,3.0
384,439000.0,"Guilford Avenue, Surbiton, KT5",KT5,2.0
388,525000.0,"KT4, Worcester Park",KT4,3.0
391,525000.0,"St. Leonards Square, Surbiton, KT6",KT6,2.0
396,425000.0,"Hawker Court, Queens Road, Kingston Upon Thames, KT2",KT2,3.0
398,300000.0,"Garrison Lane, Chessington, Surrey, ., KT9",KT9,3.0
399,450000.0,"Birkenhead Avenue, Kingston Upon Thames, KT2",KT2,2.0
404,885000.0,"Royal Park Gate, Kingston upon Thames KT2",KT2,5.0
406,859950.0,"Yeovilton Place, Kingston Upon Thames, KT2",KT2,3.0
407,375000.0,"Thrigby Road, Chessington, Surrey, KT9",KT9,2.0
408,625000.0,"Tolworth Park Road, Surbiton, KT6",KT6,3.0
413,650000.0,"Motspur Park, New Malden, KT3",KT3,3.0
414,257500.0,"Melford Close, Chessington, Surrey, KT9",KT9,1.0
418,735000.0,"Kelvin Grove, Chessington, Surrey. KT9 1DP",KT9,4.0
420,399950.0,"Sigrist Square, Kingston Upon Thames, KT2",KT2,2.0
421,200000.0,"Malden Hill, New Malden, KT3",KT3,0.0
424,650000.0,"Franks Avenue, New Malden, KT3",KT3,3.0
428,1100000.0,"New Malden,Kingston upon Thames,KT3",KT3,5.0
429,400000.0,"Birkenhead Avenue, Kingston Upon Thames, KT2",KT2,2.0
430,1250000.0,"Brunswick Road, Kingston, Kingston upon Thames, KT2",KT2,4.0
433,449950.0,"Cambridge Grove Road, Kingston, KT1",KT1,3.0
438,695000.0,"Chestnut Grove, New Malden, KT3",KT3,3.0
440,379950.0,"Wolsey Way, Chessington, Surrey. KT9 1XQ",KT9,3.0
444,295000.0,"May Close, Chessington, Surrey, KT9",KT9,2.0
445,375000.0,"Gilders Road, Chessington, Surrey, KT9",KT9,2.0
446,450000.0,"Seven Kings Way, Kingston, Kingston upon Thames, KT2",KT2,2.0
450,550000.0,"Ancaster Crescent, New Malden, KT3 6BD",KT3,3.0
453,460000.0,"Hook Rise North, Surbiton, UK, KT6",KT6,4.0
457,225000.0,"Percy Gardens, Worcester Park, Worcester Park, Surrey, KT4",KT4,1.0
465,625000.0,"Elm Road, New Malden, KT3",KT3,3.0
472,140000.0,"Sopwith Avenue, Chessington, KT9",KT9,1.0
475,1395000.0,"Chiltern Drive, Surbiton, KT5",KT5,5.0
476,465000.0,"Whitehall Crescent, Chessington, Surrey, KT9",KT9,2.0
478,550000.0,"Broadlands Way, Motspur Park, New Malden, KT3",KT3,2.0
479,525000.0,"Skerne Road, Kingston Upon Thames, Surrey, KT2",KT2,2.0
484,435000.0,"Cranes Drive, Surbiton, KT5",KT5,2.0
485,450000.0,"St. Andrews Square, Surbiton, KT6",KT6,2.0
488,475000.0,"Kingston Hill, Kingston Upon Thames, Surrey, United Kingdom, KT2",KT2,2.0
491,310000.0,"Victoria Road, Surbiton, Surrey, KT6",KT6,1.0
492,320000.0,"Victoria Road, Surbiton, Surrey, KT6",KT6,1.0
493,1700000.0,"Wolverton Avenue, Kingston upon Thames, KT2",KT2,6.0
496,575000.0,"Hunters Road, Chessington, Surrey, KT9",KT9,4.0
498,595000.0,"Brunswick Road, Kingston upon Thames, KT2",KT2,2.0
499,1100000.0,"Kingston Vale, Putney, SW15",SW15,3.0
500,310000.0,"Boundary Close, Kingston Upon Thames, Surrey, United Kingdom, KT1",KT1,2.0
502,725000.0,"South Lane, New Malden, KT3",KT3,4.0
504,499950.0,"Ewell Road, Surbiton, KT6",KT6,2.0
505,435000.0,"Manorgate Road, Kingston Upon Thames, KT2",KT2,2.0
506,400000.0,"Phoenix Court, 126-130 Ewell Road, Surbiton, KT6",KT6,2.0
517,1825000.0,"George Road, Kingston upon Thames, Surrey, KT2",KT2,5.0
518,1750000.0,"Pine Walk, Surbiton, KT5",KT5,5.0
522,1835000.0,"George Road, Kingston upon Thames, Surrey, KT2",KT2,5.0
