,price,address,postcode,number_bedrooms
614,469950,"Denton Street, Wandsworth, SW18",SW18,2
615,879950,"Oak Park Gardens, Wimbledon, SW19 6AR",SW19,3
616,2400000,"3 Riverlight Quay, Nine Elms, SW11",SW11,3
619,1250000,"Lombard Wharf, London, SW11",SW11,2
620,425000,"SOUTHOLM STREET, SW11",SW11,1
622,500000,"Winders Road, London, SW11",SW11,4
625,692000,"Osiers Square, Wandsworth, SW18",SW18,3
628,3200000,"Heath House, London, SW15",SW15,5
629,620000,"Three Riverlight Quay, Nine Elms Lane, SW11",SW11,1
631,550000,"Castle Court, Brewhouse Lane, SW15",SW15,2
632,925000,"Pipit Drive, Putney, London, SW15",SW15,3
636,375000,"George Court, Norstead Place, London, SW15",SW15,2
637,455000,"Beaumont Road, London, SW19",SW19,1
638,725000,"Beaumont Road, London, SW19",SW19,3
639,600000,"Beaumont Road, London, SW19",SW19,2
640,600000,"Beaumont Road, London, SW19",SW19,2
641,595000,"104 Wandsworth High Street, Clapham, SW18",SW18,2
642,500000,"Copperlight Apartments, Wandsworth,London, SW18",SW18,1
649,750000,"Valiant House, Vicarage Crescent, London, SW11",SW11,2
650,625000,"Cavendish Road, Balham, London, SW12",SW12,2
651,1200000,"Lurline Gardens, London, SW11",SW11,3
652,1025000,"Selkirk Road, London, SW17",SW17,5
653,475000,"Salterford Road, London, SW17",SW17,2
654,550000,"Phoenix Way, Wandsworth Town, SW18",SW18,2
655,575000,"Crimsworth Road, London, SW8",SW8,2
657,799950,"Eastfields Avenue, Putney, London, SW18",SW18,3
660,785000,"Felsham Road, London, SW15",SW15,2
661,400000,"Viewfield Road, SW18",SW18,1
662,499950,"Altura Tower, Bridges Court Road, Battersea, SW11",SW11,1
667,825000,"Bellevue Road, London, SW17",SW17,2
668,760000,"Beauchamp Road, London, SW11",SW11,2
669,725000,"Lavender Hill, London, SW11",SW11,2
670,1300000,"Blandfield Road, London, SW12",SW12,4
675,2600000,"Thurleigh Road, London, SW12",SW12,5
678,950000,"Khama Road, London, SW17",SW17,4
679,600000,"Pipit Drive, Putney, London, SW15",SW15,2
680,850000,"Wells Place, London, Wandsworth, SW18",SW18,3
682,350000,"West Drive, London, London, SW16",SW16,2
683,950000,"Broomwood Road, Battersea, SW11",SW11,3
686,1250000,"Buckmaster Road, London, SW11 ",SW11,4
689,50000,"Kimber Road, Southfields, London, SW18",SW18,1
690,2850000,"St. James's Drive, London, SW17",SW17,6
691,975000,"Algarve Road, London, SW18",SW18,3
692,1450000,"Wakehurst Road, London, SW11",SW11,4
694,1825000,"York Mansions, Prince Of Wales Drive, London, SW11",SW11,3
697,350000,"Little Dimocks, Balham, SW12",SW12,1
698,2950000,"Parkfields, London, SW15",SW15,5
699,1575000,"Broomwood Road, London, SW11",SW11,5
700,875000,"Edgel Street, The Tonsleys, London, SW18",SW18,1
707,690000,"Cranmer Terrace, Tooting, Tooting, SW17",SW17,3
708,1000000,"Wix's Lane, London, SW4",SW4,3
710,925000,"Felsham Road, Putney, SW15 ",SW15,4
711,650000,"Altura Tower, Battersea, London, SW11",SW11,2
712,500000,"Derinton Road, London SW17",SW17,2
713,375000,Du Cane Court Balham High Road Balham SW17 7JE,SW17,1
715,475000,"Gilbey Road, Tooting, Tooting, SW17",SW17,2
716,250000,"Cortis Road, Putney, SW15",SW15,1
717,685000,"Calico House, Clove Hitch Quay, Plantation Wharf, Battersea, SW11",SW11,1
721,449950,"Beacon Tower, The Filaments, Wandsworth, London, SW18",SW18,1
722,350000,"Battersea Park Road, Battersea, London, SW11 ",SW11,1
724,815000,"Selkirk Road, London, SW17",SW17,3
725,950000,"Capital Building, Embassy Gardens, Nine Elms, SW11",SW11,2
727,700000,"Corsehill Street, London, SW16",SW16,3
728,535000,"Cologne Road, London, SW11",SW11,2
729,818000,"Ponton Road,
Vauxhall,
London,
SW8",SW8,2
730,650000,"Stapleton Road, London, SW17",SW17,2
731,675000,"Juniper Drive, Battersea, SW18",SW18,2
732,695000,"Old York Road, London, SW18",SW18,3
733,550000,"Broadway Lofts, 10 Gatton Road, London, SW17",SW17,2
734,545000,"Loubet Street, London, SW17",SW17,2
735,1899950,"Glenburnie Road, Tooting, SW17",SW17,5
736,465000,"West Hill, Putney, London, SW18",SW18,1
737,949950,"Bader Way, London, SW15",SW15,4
